id_base_site	id_base_visit	altitude	longitude	latitude	cd_nom	base_site_name	species	visit_date	visit_year	visit_month	pheno_etape	Percentage	fruits_amount	Region	day_of_year
11503	25393	1080.0	6.870904	45.93205	124308	Sorbier 3	sorbier	2006-09-26	2006	9	Changement de couleur	10.0		Mont-Blanc Massif	269
11503	25394	1080.0	6.870904	45.93205	124308	Sorbier 3	sorbier	2006-10-18	2006	10	Changement de couleur	50.0		Mont-Blanc Massif	291
11503	25397	1080.0	6.870904	45.93205	124308	Sorbier 3	sorbier	2007-04-08	2007	4	Débourrement	10.0		Mont-Blanc Massif	98
11503	25398	1080.0	6.870904	45.93205	124308	Sorbier 3	sorbier	2007-04-17	2007	4	Feuillaison	10.0		Mont-Blanc Massif	107
11503	25399	1080.0	6.870904	45.93205	124308	Sorbier 3	sorbier	2007-05-03	2007	5	Floraison	10.0		Mont-Blanc Massif	123
11503	25400	1080.0	6.870904	45.93205	124308	Sorbier 3	sorbier	2007-09-27	2007	9	Changement de couleur	10.0		Mont-Blanc Massif	270
11503	25401	1080.0	6.870904	45.93205	124308	Sorbier 3	sorbier	2007-10-08	2007	10	Changement de couleur	50.0		Mont-Blanc Massif	281
11503	25404	1080.0	6.870904	45.93205	124308	Sorbier 3	sorbier	2008-04-02	2008	4	Débourrement	10.0		Mont-Blanc Massif	93
11503	25405	1080.0	6.870904	45.93205	124308	Sorbier 3	sorbier	2008-04-28	2008	4	Feuillaison	10.0		Mont-Blanc Massif	119
11503	25406	1080.0	6.870904	45.93205	124308	Sorbier 3	sorbier	2008-05-16	2008	5	Floraison	10.0		Mont-Blanc Massif	137
11503	25407	1080.0	6.870904	45.93205	124308	Sorbier 3	sorbier	2008-09-09	2008	9	Changement de couleur	10.0		Mont-Blanc Massif	253
11503	25408	1080.0	6.870904	45.93205	124308	Sorbier 3	sorbier	2008-10-08	2008	10	Changement de couleur	50.0		Mont-Blanc Massif	282
11503	25411	1080.0	6.870904	45.93205	124308	Sorbier 3	sorbier	2009-04-03	2009	4	Débourrement	10.0		Mont-Blanc Massif	93
11503	25412	1080.0	6.870904	45.93205	124308	Sorbier 3	sorbier	2009-04-24	2009	4	Feuillaison	10.0		Mont-Blanc Massif	114
11503	25413	1080.0	6.870904	45.93205	124308	Sorbier 3	sorbier	2009-05-22	2009	5	Floraison	10.0		Mont-Blanc Massif	142
11503	25414	1080.0	6.870904	45.93205	124308	Sorbier 3	sorbier	2009-09-07	2009	9	Changement de couleur	10.0		Mont-Blanc Massif	250
11503	25415	1080.0	6.870904	45.93205	124308	Sorbier 3	sorbier	2009-09-29	2009	9	Changement de couleur	50.0		Mont-Blanc Massif	272
11503	25418	1080.0	6.870904	45.93205	124308	Sorbier 3	sorbier	2010-04-12	2010	4	Débourrement	10.0		Mont-Blanc Massif	102
11503	25419	1080.0	6.870904	45.93205	124308	Sorbier 3	sorbier	2010-04-27	2010	4	Feuillaison	10.0		Mont-Blanc Massif	117
11503	25420	1080.0	6.870904	45.93205	124308	Sorbier 3	sorbier	2010-05-25	2010	5	Floraison	10.0		Mont-Blanc Massif	145
11503	25421	1080.0	6.870904	45.93205	124308	Sorbier 3	sorbier	2010-09-01	2010	9	Changement de couleur	10.0		Mont-Blanc Massif	244
11503	25422	1080.0	6.870904	45.93205	124308	Sorbier 3	sorbier	2010-09-07	2010	9	Changement de couleur	50.0		Mont-Blanc Massif	250
11503	25425	1080.0	6.870904	45.93205	124308	Sorbier 3	sorbier	2011-04-05	2011	4	Débourrement	10.0		Mont-Blanc Massif	95
11503	25426	1080.0	6.870904	45.93205	124308	Sorbier 3	sorbier	2011-04-19	2011	4	Feuillaison	10.0		Mont-Blanc Massif	109
11503	25427	1080.0	6.870904	45.93205	124308	Sorbier 3	sorbier	2011-05-10	2011	5	Floraison	10.0		Mont-Blanc Massif	130
11503	25428	1080.0	6.870904	45.93205	124308	Sorbier 3	sorbier	2011-09-13	2011	9	Changement de couleur	10.0		Mont-Blanc Massif	256
11503	25429	1080.0	6.870904	45.93205	124308	Sorbier 3	sorbier	2011-10-04	2011	10	Changement de couleur	50.0		Mont-Blanc Massif	277
11503	25433	1080.0	6.870904	45.93205	124308	Sorbier 3	sorbier	2013-04-15	2013	4	Débourrement	10.0		Mont-Blanc Massif	105
11503	25434	1080.0	6.870904	45.93205	124308	Sorbier 3	sorbier	2013-04-29	2013	4	Feuillaison	10.0		Mont-Blanc Massif	119
11525	25557	1045.0	6.710028	45.94177	85903	Bouleau verruqueux 1	bouleau	2008-10-04	2008	10	Changement de couleur	50.0		Mont-Blanc Massif	278
11525	25560	1045.0	6.710028	45.94177	85903	Bouleau verruqueux 1	bouleau	2009-04-17	2009	4	Débourrement	10.0		Mont-Blanc Massif	107
11525	25561	1045.0	6.710028	45.94177	85903	Bouleau verruqueux 1	bouleau	2009-09-17	2009	9	Changement de couleur	10.0		Mont-Blanc Massif	260
11525	25562	1045.0	6.710028	45.94177	85903	Bouleau verruqueux 1	bouleau	2009-10-14	2009	10	Changement de couleur	50.0		Mont-Blanc Massif	287
11525	25563	1045.0	6.710028	45.94177	85903	Bouleau verruqueux 1	bouleau	2011-09-02	2011	9	Changement de couleur	10.0		Mont-Blanc Massif	245
11525	25564	1045.0	6.710028	45.94177	85903	Bouleau verruqueux 1	bouleau	2011-10-07	2011	10	Changement de couleur	50.0		Mont-Blanc Massif	280
11526	25567	1070.0	6.709942	45.94248	85903	Bouleau verruqueux 2	bouleau	2008-10-16	2008	10	Changement de couleur	50.0		Mont-Blanc Massif	290
11526	25570	1070.0	6.709942	45.94248	85903	Bouleau verruqueux 2	bouleau	2009-04-17	2009	4	Débourrement	10.0		Mont-Blanc Massif	107
11526	25571	1070.0	6.709942	45.94248	85903	Bouleau verruqueux 2	bouleau	2009-09-27	2009	9	Changement de couleur	10.0		Mont-Blanc Massif	270
11526	25572	1070.0	6.709942	45.94248	85903	Bouleau verruqueux 2	bouleau	2009-10-23	2009	10	Changement de couleur	50.0		Mont-Blanc Massif	296
11526	25573	1070.0	6.709942	45.94248	85903	Bouleau verruqueux 2	bouleau	2011-10-07	2011	10	Changement de couleur	10.0		Mont-Blanc Massif	280
11526	25574	1070.0	6.709942	45.94248	85903	Bouleau verruqueux 2	bouleau	2011-10-21	2011	10	Changement de couleur	50.0		Mont-Blanc Massif	294
11527	25577	1080.0	6.709685	45.94246	85903	Bouleau verruqueux 3	bouleau	2008-10-19	2008	10	Changement de couleur	50.0		Mont-Blanc Massif	293
11527	25580	1080.0	6.709685	45.94246	85903	Bouleau verruqueux 3	bouleau	2009-04-17	2009	4	Débourrement	10.0		Mont-Blanc Massif	107
11527	25581	1080.0	6.709685	45.94246	85903	Bouleau verruqueux 3	bouleau	2009-09-27	2009	9	Changement de couleur	10.0		Mont-Blanc Massif	270
11527	25582	1080.0	6.709685	45.94246	85903	Bouleau verruqueux 3	bouleau	2011-10-07	2011	10	Changement de couleur	10.0		Mont-Blanc Massif	280
11527	25583	1080.0	6.709685	45.94246	85903	Bouleau verruqueux 3	bouleau	2011-10-21	2011	10	Changement de couleur	50.0		Mont-Blanc Massif	294
11534	25602	1055.0	6.710479	45.94207	92606	Noisetier 1	noisetier	2009-03-03	2009	3	Floraison	10.0		Mont-Blanc Massif	62
11534	25603	1055.0	6.710479	45.94207	92606	Noisetier 1	noisetier	2009-04-17	2009	4	Débourrement	10.0		Mont-Blanc Massif	107
11535	25604	1070.0	6.710436	45.9421	92606	Noisetier 2	noisetier	2009-03-03	2009	3	Floraison	10.0		Mont-Blanc Massif	62
11535	25605	1070.0	6.710436	45.9421	92606	Noisetier 2	noisetier	2009-04-17	2009	4	Débourrement	10.0		Mont-Blanc Massif	107
11536	25606	1070.0	6.710479	45.94221	92606	Noisetier 3	noisetier	2009-03-03	2009	3	Floraison	10.0		Mont-Blanc Massif	62
11536	25607	1070.0	6.710479	45.94221	92606	Noisetier 3	noisetier	2009-04-17	2009	4	Débourrement	10.0		Mont-Blanc Massif	107
11537	25608	1070.0	6.709921	45.94219	128042	Tussilage 1		2009-03-12	2009	3	Floraison	10.0		Mont-Blanc Massif	71
11537	25609	1070.0	6.709921	45.94219	128042	Tussilage 1		2012-03-21	2012	3	Floraison	10.0		Mont-Blanc Massif	81
11538	25610	1070.0	6.709942	45.94222	128042	Tussilage 2		2009-04-04	2009	4	Floraison	10.0		Mont-Blanc Massif	94
11538	25611	1070.0	6.709942	45.94222	128042	Tussilage 2		2012-03-21	2012	3	Floraison	10.0		Mont-Blanc Massif	81
11539	25612	1070.0	6.709964	45.94221	128042	Tussilage 3		2009-04-04	2009	4	Floraison	10.0		Mont-Blanc Massif	94
11539	25613	1070.0	6.709964	45.94221	128042	Tussilage 3		2012-03-28	2012	3	Floraison	10.0		Mont-Blanc Massif	88
11619	26562	1060.0	6.899414	45.94959	85903	Bouleau verruqueux 1	bouleau	2011-09-23	2011	9	Changement de couleur	10.0		Mont-Blanc Massif	266
11619	26563	1060.0	6.899414	45.94959	85903	Bouleau verruqueux 1	bouleau	2011-10-02	2011	10	Changement de couleur	50.0		Mont-Blanc Massif	275
11619	26566	1060.0	6.899414	45.94959	85903	Bouleau verruqueux 1	bouleau	2012-04-25	2012	4	Débourrement	10.0		Mont-Blanc Massif	116
11619	26567	1060.0	6.899414	45.94959	85903	Bouleau verruqueux 1	bouleau	2012-05-02	2012	5	Feuillaison	10.0		Mont-Blanc Massif	123
11619	26568	1060.0	6.899414	45.94959	85903	Bouleau verruqueux 1	bouleau	2012-10-09	2012	10	Changement de couleur	10.0		Mont-Blanc Massif	283
11619	26569	1060.0	6.899414	45.94959	85903	Bouleau verruqueux 1	bouleau	2012-10-16	2012	10	Changement de couleur	50.0		Mont-Blanc Massif	290
11619	26572	1060.0	6.899414	45.94959	85903	Bouleau verruqueux 1	bouleau	2013-04-18	2013	4	Débourrement	10.0		Mont-Blanc Massif	108
11619	26573	1060.0	6.899414	45.94959	85903	Bouleau verruqueux 1	bouleau	2013-05-03	2013	5	Feuillaison	10.0		Mont-Blanc Massif	123
11619	26574	1060.0	6.899414	45.94959	85903	Bouleau verruqueux 1	bouleau	2013-05-07	2013	5	Floraison	10.0		Mont-Blanc Massif	127
11619	26575	1060.0	6.899414	45.94959	85903	Bouleau verruqueux 1	bouleau	2013-10-16	2013	10	Changement de couleur	10.0		Mont-Blanc Massif	289
11619	26576	1060.0	6.899414	45.94959	85903	Bouleau verruqueux 1	bouleau	2013-10-21	2013	10	Changement de couleur	50.0		Mont-Blanc Massif	294
11619	26579	1060.0	6.899414	45.94959	85903	Bouleau verruqueux 1	bouleau	2014-09-29	2014	9	Changement de couleur	50.0		Mont-Blanc Massif	272
11620	26582	1060.0	6.899189	45.95137	85903	Bouleau verruqueux 2	bouleau	2011-09-30	2011	9	Changement de couleur	10.0		Mont-Blanc Massif	273
11620	26585	1060.0	6.899189	45.95137	85903	Bouleau verruqueux 2	bouleau	2012-04-25	2012	4	Débourrement	10.0		Mont-Blanc Massif	116
11620	26586	1060.0	6.899189	45.95137	85903	Bouleau verruqueux 2	bouleau	2012-05-02	2012	5	Feuillaison	10.0		Mont-Blanc Massif	123
11620	26587	1060.0	6.899189	45.95137	85903	Bouleau verruqueux 2	bouleau	2012-10-09	2012	10	Changement de couleur	50.0		Mont-Blanc Massif	283
11620	26589	1060.0	6.899189	45.95137	85903	Bouleau verruqueux 2	bouleau	2013-04-18	2013	4	Débourrement	10.0		Mont-Blanc Massif	108
11620	26590	1060.0	6.899189	45.95137	85903	Bouleau verruqueux 2	bouleau	2013-05-03	2013	5	Feuillaison	10.0		Mont-Blanc Massif	123
11620	26591	1060.0	6.899189	45.95137	85903	Bouleau verruqueux 2	bouleau	2013-05-07	2013	5	Floraison	10.0		Mont-Blanc Massif	127
11620	26592	1060.0	6.899189	45.95137	85903	Bouleau verruqueux 2	bouleau	2013-10-16	2013	10	Changement de couleur	10.0		Mont-Blanc Massif	289
11620	26593	1060.0	6.899189	45.95137	85903	Bouleau verruqueux 2	bouleau	2013-10-21	2013	10	Changement de couleur	50.0		Mont-Blanc Massif	294
11620	26596	1060.0	6.899189	45.95137	85903	Bouleau verruqueux 2	bouleau	2014-09-29	2014	9	Changement de couleur	50.0		Mont-Blanc Massif	272
11621	26599	1060.0	6.899189	45.95137	85903	Bouleau verruqueux 3	bouleau	2011-09-23	2011	9	Changement de couleur	10.0		Mont-Blanc Massif	266
11621	26600	1060.0	6.899189	45.95137	85903	Bouleau verruqueux 3	bouleau	2011-10-02	2011	10	Changement de couleur	50.0		Mont-Blanc Massif	275
11621	26603	1060.0	6.899189	45.95137	85903	Bouleau verruqueux 3	bouleau	2012-04-25	2012	4	Débourrement	10.0		Mont-Blanc Massif	116
11621	26604	1060.0	6.899189	45.95137	85903	Bouleau verruqueux 3	bouleau	2012-05-02	2012	5	Feuillaison	10.0		Mont-Blanc Massif	123
11621	26605	1060.0	6.899189	45.95137	85903	Bouleau verruqueux 3	bouleau	2012-10-09	2012	10	Changement de couleur	10.0		Mont-Blanc Massif	283
11621	26606	1060.0	6.899189	45.95137	85903	Bouleau verruqueux 3	bouleau	2012-10-16	2012	10	Changement de couleur	50.0		Mont-Blanc Massif	290
11621	26609	1060.0	6.899189	45.95137	85903	Bouleau verruqueux 3	bouleau	2013-04-18	2013	4	Débourrement	10.0		Mont-Blanc Massif	108
11621	26610	1060.0	6.899189	45.95137	85903	Bouleau verruqueux 3	bouleau	2013-05-03	2013	5	Feuillaison	10.0		Mont-Blanc Massif	123
11621	26611	1060.0	6.899189	45.95137	85903	Bouleau verruqueux 3	bouleau	2013-05-07	2013	5	Floraison	10.0		Mont-Blanc Massif	127
11621	26612	1060.0	6.899189	45.95137	85903	Bouleau verruqueux 3	bouleau	2013-10-16	2013	10	Changement de couleur	10.0		Mont-Blanc Massif	289
11621	26613	1060.0	6.899189	45.95137	85903	Bouleau verruqueux 3	bouleau	2013-10-21	2013	10	Changement de couleur	50.0		Mont-Blanc Massif	294
11622	26618	1060.0	6.899189	45.95137	105042	Mélèze 1	mélèze	2011-10-24	2011	10	Changement de couleur	10.0		Mont-Blanc Massif	297
11622	26619	1060.0	6.899189	45.95137	105042	Mélèze 1	mélèze	2011-10-30	2011	10	Changement de couleur	50.0		Mont-Blanc Massif	303
11622	26622	1060.0	6.899189	45.95137	105042	Mélèze 1	mélèze	2012-04-27	2012	4	Débourrement	10.0		Mont-Blanc Massif	118
11622	26623	1060.0	6.899189	45.95137	105042	Mélèze 1	mélèze	2012-05-03	2012	5	Feuillaison	10.0		Mont-Blanc Massif	124
11622	26624	1060.0	6.899189	45.95137	105042	Mélèze 1	mélèze	2012-10-16	2012	10	Changement de couleur	10.0		Mont-Blanc Massif	290
11622	26625	1060.0	6.899189	45.95137	105042	Mélèze 1	mélèze	2012-10-23	2012	10	Changement de couleur	50.0		Mont-Blanc Massif	297
11622	26628	1060.0	6.899189	45.95137	105042	Mélèze 1	mélèze	2013-04-18	2013	4	Débourrement	10.0		Mont-Blanc Massif	108
11622	26629	1060.0	6.899189	45.95137	105042	Mélèze 1	mélèze	2013-05-03	2013	5	Feuillaison	10.0		Mont-Blanc Massif	123
11622	26630	1060.0	6.899189	45.95137	105042	Mélèze 1	mélèze	2013-04-18	2013	4	Floraison	10.0		Mont-Blanc Massif	108
11622	26631	1060.0	6.899189	45.95137	105042	Mélèze 1	mélèze	2013-10-21	2013	10	Changement de couleur	10.0		Mont-Blanc Massif	294
11622	26632	1060.0	6.899189	45.95137	105042	Mélèze 1	mélèze	2013-10-28	2013	10	Changement de couleur	50.0		Mont-Blanc Massif	301
11622	26635	1060.0	6.899189	45.95137	105042	Mélèze 1	mélèze	2014-04-07	2014	4	Débourrement	10.0		Mont-Blanc Massif	97
11622	26636	1060.0	6.899189	45.95137	105042	Mélèze 1	mélèze	2014-04-07	2014	4	Feuillaison	10.0		Mont-Blanc Massif	97
11623	26637	1060.0	6.899189	45.95137	105042	Mélèze 2	mélèze	2011-10-20	2011	10	Changement de couleur	10.0		Mont-Blanc Massif	293
11623	26640	1060.0	6.899189	45.95137	105042	Mélèze 2	mélèze	2012-04-27	2012	4	Débourrement	10.0		Mont-Blanc Massif	118
11623	26641	1060.0	6.899189	45.95137	105042	Mélèze 2	mélèze	2012-05-03	2012	5	Feuillaison	10.0		Mont-Blanc Massif	124
11623	26642	1060.0	6.899189	45.95137	105042	Mélèze 2	mélèze	2012-10-16	2012	10	Changement de couleur	10.0		Mont-Blanc Massif	290
11623	26643	1060.0	6.899189	45.95137	105042	Mélèze 2	mélèze	2012-10-23	2012	10	Changement de couleur	50.0		Mont-Blanc Massif	297
11623	26646	1060.0	6.899189	45.95137	105042	Mélèze 2	mélèze	2013-04-22	2013	4	Débourrement	10.0		Mont-Blanc Massif	112
11623	26647	1060.0	6.899189	45.95137	105042	Mélèze 2	mélèze	2013-05-03	2013	5	Feuillaison	10.0		Mont-Blanc Massif	123
11623	26648	1060.0	6.899189	45.95137	105042	Mélèze 2	mélèze	2013-04-22	2013	4	Floraison	10.0		Mont-Blanc Massif	112
11623	26649	1060.0	6.899189	45.95137	105042	Mélèze 2	mélèze	2013-10-21	2013	10	Changement de couleur	10.0		Mont-Blanc Massif	294
11623	26650	1060.0	6.899189	45.95137	105042	Mélèze 2	mélèze	2013-10-28	2013	10	Changement de couleur	50.0		Mont-Blanc Massif	301
11623	26653	1060.0	6.899189	45.95137	105042	Mélèze 2	mélèze	2014-10-27	2014	10	Changement de couleur	10.0		Mont-Blanc Massif	300
11624	26654	1060.0	6.899189	45.95137	105042	Mélèze 3	mélèze	2011-10-26	2011	10	Changement de couleur	10.0		Mont-Blanc Massif	299
11624	26657	1060.0	6.899189	45.95137	105042	Mélèze 3	mélèze	2012-04-27	2012	4	Débourrement	10.0		Mont-Blanc Massif	118
11624	26658	1060.0	6.899189	45.95137	105042	Mélèze 3	mélèze	2012-05-03	2012	5	Feuillaison	10.0		Mont-Blanc Massif	124
11624	26659	1060.0	6.899189	45.95137	105042	Mélèze 3	mélèze	2012-10-16	2012	10	Changement de couleur	10.0		Mont-Blanc Massif	290
11624	26660	1060.0	6.899189	45.95137	105042	Mélèze 3	mélèze	2012-10-23	2012	10	Changement de couleur	50.0		Mont-Blanc Massif	297
11624	26663	1060.0	6.899189	45.95137	105042	Mélèze 3	mélèze	2013-04-22	2013	4	Débourrement	10.0		Mont-Blanc Massif	112
11624	26664	1060.0	6.899189	45.95137	105042	Mélèze 3	mélèze	2013-05-03	2013	5	Feuillaison	10.0		Mont-Blanc Massif	123
11624	26665	1060.0	6.899189	45.95137	105042	Mélèze 3	mélèze	2013-04-22	2013	4	Floraison	10.0		Mont-Blanc Massif	112
11624	26666	1060.0	6.899189	45.95137	105042	Mélèze 3	mélèze	2013-10-21	2013	10	Changement de couleur	10.0		Mont-Blanc Massif	294
11624	26667	1060.0	6.899189	45.95137	105042	Mélèze 3	mélèze	2013-10-28	2013	10	Changement de couleur	50.0		Mont-Blanc Massif	301
11624	26670	1060.0	6.899189	45.95137	105042	Mélèze 3	mélèze	2014-10-27	2014	10	Changement de couleur	10.0		Mont-Blanc Massif	300
12047	31442	1047.0	6.853719	45.9102	85903	Bouleau verruqueux 1	bouleau	2010-10-08	2010	10	Changement de couleur	50.0		Mont-Blanc Massif	281
12047	31443	1047.0	6.853719	45.9102	85903	Bouleau verruqueux 1	bouleau	2011-04-06	2011	4	Débourrement	10.0		Mont-Blanc Massif	96
12047	31444	1047.0	6.853719	45.9102	85903	Bouleau verruqueux 1	bouleau	2011-04-12	2011	4	Floraison	10.0		Mont-Blanc Massif	102
12047	31445	1047.0	6.853719	45.9102	85903	Bouleau verruqueux 1	bouleau	2011-04-19	2011	4	Feuillaison	10.0		Mont-Blanc Massif	109
12048	31446	1047.0	6.853719	45.9102	85903	Bouleau verruqueux 2	bouleau	2010-10-08	2010	10	Changement de couleur	50.0		Mont-Blanc Massif	281
12048	31448	1047.0	6.853719	45.9102	85903	Bouleau verruqueux 2	bouleau	2011-04-06	2011	4	Débourrement	10.0		Mont-Blanc Massif	96
12048	31449	1047.0	6.853719	45.9102	85903	Bouleau verruqueux 2	bouleau	2011-04-14	2011	4	Floraison	10.0		Mont-Blanc Massif	104
12048	31450	1047.0	6.853719	45.9102	85903	Bouleau verruqueux 2	bouleau	2011-04-16	2011	4	Feuillaison	10.0		Mont-Blanc Massif	106
12049	31451	1047.0	6.853545	45.91043	85903	Bouleau verruqueux 3	bouleau	2010-10-08	2010	10	Changement de couleur	50.0		Mont-Blanc Massif	281
12049	31453	1047.0	6.853545	45.91043	85903	Bouleau verruqueux 3	bouleau	2011-04-06	2011	4	Débourrement	10.0		Mont-Blanc Massif	96
12049	31454	1047.0	6.853545	45.91043	85903	Bouleau verruqueux 3	bouleau	2011-04-12	2011	4	Floraison	10.0		Mont-Blanc Massif	102
12049	31455	1047.0	6.853545	45.91043	85903	Bouleau verruqueux 3	bouleau	2011-04-15	2011	4	Feuillaison	10.0		Mont-Blanc Massif	105
12053	31456	1047.0	6.853902	45.91058	124308	Sorbier 1	sorbier	2010-09-28	2010	9	Changement de couleur	50.0		Mont-Blanc Massif	271
12053	31459	1047.0	6.853902	45.91058	124308	Sorbier 1	sorbier	2011-04-06	2011	4	Débourrement	10.0		Mont-Blanc Massif	96
12053	31460	1047.0	6.853902	45.91058	124308	Sorbier 1	sorbier	2011-04-11	2011	4	Feuillaison	10.0		Mont-Blanc Massif	101
12053	31461	1047.0	6.853902	45.91058	124308	Sorbier 1	sorbier	2011-04-21	2011	4	Floraison	10.0		Mont-Blanc Massif	111
12054	31462	1047.0	6.853719	45.9102	124308	Sorbier 2	sorbier	2010-09-21	2010	9	Changement de couleur	10.0		Mont-Blanc Massif	264
12054	31463	1047.0	6.853719	45.9102	124308	Sorbier 2	sorbier	2010-09-28	2010	9	Changement de couleur	50.0		Mont-Blanc Massif	271
12054	31466	1047.0	6.853719	45.9102	124308	Sorbier 2	sorbier	2011-04-06	2011	4	Débourrement	10.0		Mont-Blanc Massif	96
12054	31467	1047.0	6.853719	45.9102	124308	Sorbier 2	sorbier	2011-04-12	2011	4	Feuillaison	10.0		Mont-Blanc Massif	102
12054	31468	1047.0	6.853719	45.9102	124308	Sorbier 2	sorbier	2011-04-21	2011	4	Floraison	10.0		Mont-Blanc Massif	111
12055	31469	1047.0	6.854739	45.91065	124308	Sorbier 3	sorbier	2010-09-28	2010	9	Changement de couleur	50.0		Mont-Blanc Massif	271
12055	31472	1047.0	6.854739	45.91065	124308	Sorbier 3	sorbier	2011-04-15	2011	4	Débourrement	10.0		Mont-Blanc Massif	105
12055	31473	1047.0	6.854739	45.91065	124308	Sorbier 3	sorbier	2011-04-21	2011	4	Feuillaison	10.0		Mont-Blanc Massif	111
12055	31474	1047.0	6.854739	45.91065	124308	Sorbier 3	sorbier	2011-04-24	2011	4	Floraison	10.0		Mont-Blanc Massif	114
12056	31475	1047.0	6.85343	45.91045	105042	Mélèze 1	mélèze	2010-10-24	2010	10	Changement de couleur	10.0		Mont-Blanc Massif	297
12056	31476	1047.0	6.85343	45.91045	105042	Mélèze 1	mélèze	2010-11-01	2010	11	Changement de couleur	50.0		Mont-Blanc Massif	305
12056	31479	1047.0	6.85343	45.91045	105042	Mélèze 1	mélèze	2011-03-03	2011	3	Débourrement	10.0		Mont-Blanc Massif	62
12056	31480	1047.0	6.85343	45.91045	105042	Mélèze 1	mélèze	2011-04-06	2011	4	Floraison	10.0		Mont-Blanc Massif	96
12056	31481	1047.0	6.85343	45.91045	105042	Mélèze 1	mélèze	2011-04-07	2011	4	Feuillaison	10.0		Mont-Blanc Massif	97
12057	31482	1047.0	6.853537	45.91042	105042	Mélèze 2	mélèze	2010-10-22	2010	10	Changement de couleur	10.0		Mont-Blanc Massif	295
12057	31483	1047.0	6.853537	45.91042	105042	Mélèze 2	mélèze	2010-10-27	2010	10	Changement de couleur	50.0		Mont-Blanc Massif	300
12057	31486	1047.0	6.853537	45.91042	105042	Mélèze 2	mélèze	2011-04-02	2011	4	Débourrement	10.0		Mont-Blanc Massif	92
12057	31487	1047.0	6.853537	45.91042	105042	Mélèze 2	mélèze	2011-04-07	2011	4	Floraison	10.0		Mont-Blanc Massif	97
12057	31488	1047.0	6.853537	45.91042	105042	Mélèze 2	mélèze	2011-04-08	2011	4	Feuillaison	10.0		Mont-Blanc Massif	98
12058	31489	1047.0	6.853719	45.9102	105042	Mélèze 3	mélèze	2010-10-29	2010	10	Changement de couleur	10.0		Mont-Blanc Massif	302
12058	31490	1047.0	6.853719	45.9102	105042	Mélèze 3	mélèze	2010-11-02	2010	11	Changement de couleur	50.0		Mont-Blanc Massif	306
12058	31493	1047.0	6.853719	45.9102	105042	Mélèze 3	mélèze	2011-04-05	2011	4	Débourrement	10.0		Mont-Blanc Massif	95
12058	31494	1047.0	6.853719	45.9102	105042	Mélèze 3	mélèze	2011-04-09	2011	4	Floraison	10.0		Mont-Blanc Massif	99
12058	31495	1047.0	6.853719	45.9102	105042	Mélèze 3	mélèze	2011-04-10	2011	4	Feuillaison	10.0		Mont-Blanc Massif	100
12059	31496	1030.0	6.864727	45.91686	85903	Bouleau verruqueux 1	bouleau	2010-09-15	2010	9	Changement de couleur	10.0		Mont-Blanc Massif	258
12059	31497	1030.0	6.864727	45.91686	85903	Bouleau verruqueux 1	bouleau	2010-09-21	2010	9	Changement de couleur	50.0		Mont-Blanc Massif	264
12059	31500	1030.0	6.864727	45.91686	85903	Bouleau verruqueux 1	bouleau	2011-04-08	2011	4	Débourrement	10.0		Mont-Blanc Massif	98
